,uri,track,playlist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
634,spotify:track:3XV5r1cMB2AlD2ir0v6mfm,The Way I Love You,10,romantic,0.543,0.20600000000000002,6,-18.037,1,0.031900000000000005,0.9400000000000001,0.453,0.385,0.13,113.107
635,spotify:track:5jx8tCxiO0uIbo2uNia23K,The One That Got Away - Acoustic,10,romantic,0.714,0.434,4,-11.542,1,0.0396,0.6970000000000001,0,0.09190000000000001,0.352,123.942
636,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,10,romantic,0.589,0.227,2,-16.67,1,0.049800000000000004,0.64,0.004690000000000001,0.024800000000000003,0.182,74.993
637,spotify:track:0TPJsEpt4Xq3lUq2eqJfjf,boys (til i had you),10,romantic,0.353,0.342,5,-7.727,1,0.033100000000000004,0.556,1.99E-06,0.553,0.254,143.609
638,spotify:track:5MYYZbWQURrLcgim1jGvm6,High Hope,10,romantic,0.671,0.451,0,-9.69,1,0.0637,0.439,3.56E-05,0.165,0.455,131.982
639,spotify:track:5O6yk6U8L3rTbFsIwuqe8H,Turning Tables,10,romantic,0.305,0.452,0,-6.077,0,0.029300000000000003,0.9520000000000001,1.68E-05,0.129,0.21,79.83
64,spotify:track:65jrjEhWfAvysKfnojk1i0,Under the Boardwalk,3,upbeat,0.747,0.226,7,-13.635,1,0.0415,0.908,0.000168,0.107,0.778,123.789
640,spotify:track:5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,10,romantic,0.747,0.265,1,-14.141,1,0.0354,0.745,0.016900000000000002,0.11,0.2,138.017
641,spotify:track:1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,10,romantic,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134
642,spotify:track:0MoupiG0cMvbfPV1nwZAry,Dressed Up In White,10,romantic,0.735,0.422,3,-8.208,1,0.0733,0.165,0,0.20800000000000002,0.399,146.062
643,spotify:track:74mU4zNiHJl990F6gqBG4p,Little Things,10,romantic,0.593,0.488,4,-9.72,0,0.154,0.723,0,0.35100000000000003,0.423,164.183
644,spotify:track:7kSLdGdXLey7pzLsWpdg1h,Little Things,10,romantic,0.707,0.222,7,-11.716,1,0.0329,0.788,0,0.20500000000000002,0.556,110.095
645,spotify:track:5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),10,romantic,0.5650000000000001,0.242,2,-8.367,1,0.0318,0.762,9.299999999999999e-06,0.28500000000000003,0.23700000000000002,81.657
646,spotify:track:1sbNEp1zyMXQCXUHNllTaR,Fall On Me,10,romantic,0.459,0.292,9,-6.235,1,0.034800000000000005,0.677,0,0.11900000000000001,0.226,110.674
647,spotify:track:7cpCU3Denug5NGZsSpQl8v,XO,10,romantic,0.431,0.377,2,-9.753,1,0.028800000000000003,0.749,0,0.211,0.353,173.67
648,spotify:track:5vUNRJsvEOUsz4sbKkJpFr,Latch - Acoustic,10,romantic,0.372,0.247,8,-8.706,1,0.0273,0.981,0.000223,0.11,0.23900000000000002,96.17
649,spotify:track:0vBMmF78QgtWY6dDNDPhbv,Yours - Wedding Edition,10,romantic,0.607,0.425,11,-7.975,1,0.0269,0.722,0,0.0883,0.536,134.003
65,spotify:track:4U2b99X9hSSDjPbHCpIeJj,Ain't That A Shame? - Remastered 2002,3,upbeat,0.54,0.389,4,-7.212,1,0.0345,0.757,1.22E-05,0.08360000000000001,0.9540000000000001,121.288
650,spotify:track:5Z8O4RFAmjA13jrOYIgyXA,Oh What A Love,10,romantic,0.457,0.064,6,-19.928,1,0.0339,0.9410000000000001,0.108,0.107,0.06470000000000001,147.824
651,spotify:track:2uQNcZYa0SEbfW4cj0d9OS,I Like Me Better - Recorded at Spotify Studios NYC,10,romantic,0.454,0.151,9,-13.444,1,0.06,0.777,0,0.0792,0.362,90.187
652,spotify:track:0rFOs9paloAvEtzwDX1Kmc,Bubbly,10,romantic,0.6970000000000001,0.47400000000000003,9,-6.663,1,0.0351,0.603,0,0.11,0.249,127.904
653,spotify:track:4VywXu6umkIQ2OS0m1I79y,Better Together,10,romantic,0.868,0.34700000000000003,5,-9.529,1,0.0536,0.308,2E-05,0.11,0.659,110.059
654,spotify:track:7rPLZ8Krm6CZIbraFUlnWZ,Make You Feel My Love,10,romantic,0.325,0.18,10,-10.647,1,0.031100000000000003,0.91,0.000633,0.113,0.09970000000000001,72.416
655,spotify:track:1zJpJ3HPRtAYYNLWm5BJEf,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",10,romantic,0.652,0.18,5,-9.735,0,0.111,0.743,4.04E-06,0.71,0.328,115.218
656,spotify:track:3DDGhkxq3FeUorZppSgeLE,Somewhere Only We Know,10,romantic,0.314,0.28600000000000003,10,-10.191,1,0.035,0.935,0.0258,0.0999,0.278,172.021
657,spotify:track:3qePCADpvWQ38YCLxXBrdU,84,10,romantic,0.448,0.41300000000000003,5,-7.411,1,0.0511,0.5750000000000001,0,0.121,0.406,169.319
658,spotify:track:11bD1JtSjlIgKgZG2134DZ,Chasing Cars,10,romantic,0.5630000000000001,0.592,9,-4.571,1,0.027600000000000003,0.209,5.0799999999999995e-05,0.132,0.136,104.016
659,spotify:track:114xcQz8sZ6fxRBTZmgmNE,Better Half of Me,10,romantic,0.5760000000000001,0.453,3,-4.4,1,0.029400000000000003,0.8140000000000001,0,0.267,0.418,107.89
66,spotify:track:69Qa7czzqraPWZgxpQN405,You Can't Hurry Love,3,upbeat,0.617,0.81,10,-6.513,1,0.07980000000000001,0.762,0,0.134,0.65,97.389
660,spotify:track:0IktbUcnAGrvD03AWnz3Q8,Lucky,10,romantic,0.623,0.417,0,-8.699,1,0.0354,0.296,0,0.135,0.721,130.032
661,spotify:track:2hcPE11xSLCNHt5PYidj5U,Say You Love Me,10,romantic,0.387,0.41300000000000003,7,-8.95,1,0.055900000000000005,0.162,1.56E-05,0.262,0.249,173.73
662,spotify:track:3DyhwZyBFedvnt68fMi6vf,One More Time Around,10,romantic,0.429,0.358,0,-9.076,1,0.0346,0.614,0,0.08750000000000001,0.187,134.279
663,spotify:track:5ctQUn7CnXhw5IN3ipcPUt,Last Time,7,romantic,0.493,0.556,7,-11.351,1,0.10200000000000001,0.714,0.0439,0.28700000000000003,0.40900000000000003,146.057
664,spotify:track:535qfjYWFpQBjvIpWNG1ZG,"Sunflower, Vol. 6",7,romantic,0.579,0.492,11,-16.016,1,0.0383,0.47100000000000003,0.0187,0.10300000000000001,0.459,137.766
665,spotify:track:3PgZ3mM7KT9YubwfrYqb7H,My Lover,7,romantic,0.328,0.185,0,-12.1,1,0.036500000000000005,0.8300000000000001,7.3E-05,0.117,0.09230000000000001,71.454
666,spotify:track:3cmcy7BwekXhIzysIdhLng,Reckless Lover - Acoustic,7,romantic,0.633,0.222,10,-10.381,1,0.030100000000000002,0.855,0,0.107,0.61,111.411
667,spotify:track:3b9xmyHRcolDEoaECLJ3OF,Immune,7,romantic,0.545,0.365,6,-8.97,1,0.0396,0.136,4.86E-06,0.201,0.233,150.125
668,spotify:track:34fJIXIKjz8tbUwzRiD4lj,Wind & Anchor,7,romantic,0.44,0.324,6,-9.468,1,0.0307,0.777,1.41E-06,0.0621,0.328,79.382
669,spotify:track:2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,7,romantic,0.604,0.366,7,-7.881,1,0.0267,0.719,0,0.162,0.181,105.177
67,spotify:track:39Bd345OWEhRNyfayhp9gv,Just My Imagination (Running Away With Me),3,upbeat,0.425,0.242,0,-15.424,1,0.0267,0.88,0.0118,0.195,0.47700000000000004,92.472
670,spotify:track:250RLekaiL1q9qZer975Eg,If We Were Vampires,7,romantic,0.629,0.20800000000000002,5,-16.225,1,0.0324,0.8240000000000001,3.6999999999999997e-06,0.107,0.685,96.609
671,spotify:track:4gOTaNIKkSBqnBujjTcdFz,Cigarettes,7,romantic,0.521,0.241,7,-10.866,1,0.0424,0.533,0.000184,0.129,0.09820000000000001,120.301
672,spotify:track:2wOQdQ3cXCPARPHwOF4UqZ,Weeds,7,romantic,0.579,0.325,0,-9.835,1,0.0284,0.721,2.24E-06,0.403,0.428,79.985
673,spotify:track:1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,7,romantic,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56E-05,0.179,0.23800000000000002,83.457
674,spotify:track:5AeoHJUx0PJXAzN425xryh,Dandelion Wine,7,romantic,0.39,0.11,0,-16.384,1,0.033100000000000004,0.762,0.591,0.0823,0.179,110.95
675,spotify:track:429EttO8gs0bDo2SQfUNSm,Georgia,7,romantic,0.388,0.66,11,-7.372,1,0.0308,0.312,0.000307,0.09430000000000001,0.401,143.554
676,spotify:track:3GVCqeU1ckkSJtY86bwGSs,For All You Give (feat. Lucy Rose),7,romantic,0.498,0.14100000000000001,11,-17.14,0,0.0386,0.9560000000000001,0.0034800000000000005,0.109,0.352,139.099
677,spotify:track:75ATxsSO6V87RSR4UXLj2G,Olivia,7,romantic,0.629,0.551,7,-9.44,1,0.032100000000000004,0.685,2.88E-05,0.0889,0.6980000000000001,81.995
678,spotify:track:4B5Opwj9GzHEWizfD5ZLzQ,Take Your Time,7,romantic,0.426,0.484,7,-12.239,1,0.0397,0.152,1.13E-05,0.151,0.509,123.578
679,spotify:track:25FoplCa9QqSc8ohE6gzAs,Two of Us on the Run,7,romantic,0.441,0.28300000000000003,2,-9.092,1,0.0304,0.765,0.034800000000000005,0.076,0.225,79.664
68,spotify:track:6ztKXHQLwNSvoMNdV1ntE2,Playboy - Single Version,3,upbeat,0.865,0.678,0,-5.589,1,0.058,0.355,0,0.0627,0.913,123.759
680,spotify:track:6SRzKq8y1qHT2aSKphQ03C,Everything's Fine,7,romantic,0.484,0.417,4,-8.956,0,0.032600000000000004,0.8320000000000001,0.00019899999999999999,0.0723,0.156,117.895
681,spotify:track:3sQIESZGkkxYRn4NCq9B55,Both Hands,7,romantic,0.775,0.124,7,-19.447,1,0.0644,0.899,8.84E-06,0.106,0.328,138.954
682,spotify:track:0zP8BJOamm7Q9aNMwCby55,Skinny Love,7,romantic,0.5650000000000001,0.257,0,-14.04,1,0.0579,0.843,3.0300000000000002e-06,0.109,0.111,76.493
683,spotify:track:22uyZjmZR0DX8FyrIwQl35,"1,000 Years",7,romantic,0.437,0.301,0,-8.519,1,0.038400000000000004,0.645,0,0.117,0.203,126.016
684,spotify:track:3e5eR2DBoHD2qR4HN3YmTv,Whole Wide World,7,romantic,0.729,0.447,5,-9.038,1,0.038700000000000005,0.598,0.000279,0.116,0.595,108.837
685,spotify:track:48HT7Zzd3We4ZjG82lsbdK,Arms,7,romantic,0.41000000000000003,0.14100000000000001,2,-18.564,1,0.0337,0.931,0.0898,0.11800000000000001,0.23900000000000002,149.884
686,spotify:track:6E7MY8plyVrd0RWUDl63Kn,Does Anybody Know,7,romantic,0.778,0.145,10,-11.95,0,0.050300000000000004,0.892,4.4E-06,0.126,0.24,109.071
687,spotify:track:5bd7amccz6nBtODT3TgAZE,Machine,7,romantic,0.544,0.354,2,-7.711,1,0.029900000000000003,0.787,0,0.108,0.35100000000000003,81.486
688,spotify:track:7gDNQLV9cr8449LFrQbk5J,San Luis,7,romantic,0.5670000000000001,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459
689,spotify:track:3C5in0EVdoGepp5bA6lhlE,Tee Shirt - Soundtrack Version,7,romantic,0.684,0.341,9,-9.497,1,0.027200000000000002,0.837,2.69E-05,0.0883,0.557,75.948
69,spotify:track:3tSi6iFO9yLGIYIqMEgjC9,I Want You Back,3,upbeat,0.67,0.584,8,-8.325,1,0.034,0.439,0.0061400000000000005,0.178,0.9440000000000001,98.185
690,spotify:track:5kUuBtR6MPvKeRLMBWxj1I,Let Me Down Easy,7,romantic,0.418,0.211,2,-7.085,1,0.0315,0.504,0,0.132,0.227,114.603
691,spotify:track:3ASn2iE7F4HvA8XyRbJ4tS,Sea Of Love,7,romantic,0.538,0.272,11,-10.783,1,0.0381,0.904,0.0006129999999999999,0.108,0.316,118.382
692,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,7,romantic,0.641,0.324,11,-5.851,1,0.029900000000000003,0.6980000000000001,0,0.328,0.273,110.184
693,spotify:track:5VwKEmrYEN5eAPvWqrrKS2,Awake My Soul,7,romantic,0.262,0.466,2,-9.785,1,0.0341,0.0621,0.0273,0.0913,0.254,85.522
694,spotify:track:1dUfHTOZfjE7fqpqd5zjpH,Love Is a Made up Word,7,romantic,0.624,0.727,2,-7.194,1,0.0316,0.21,0.00019099999999999998,0.0999,0.193,116.039
695,spotify:track:5esPpmrM2AsyDVgOKzWQwU,Beyond,7,romantic,0.581,0.687,6,-5.4,1,0.105,0.229,0,0.109,0.187,76.014
696,spotify:track:4K37GcwIOuIiN9LxLw98Us,Whatever You Do,7,romantic,0.406,0.341,7,-7.747,1,0.0349,0.681,0.0005679999999999999,0.0789,0.28600000000000003,148.654
697,spotify:track:5ZUObJNpVt2l9GogUSfALc,The Trouble with Wanting,7,romantic,0.396,0.198,2,-9.096,1,0.031,0.912,0,0.09720000000000001,0.19,138.624
698,spotify:track:42N2kVHg4caj0rWmYK86Xt,Tip Of My Tongue - Live at Eddie's Attic,7,romantic,0.537,0.543,4,-9.504,0,0.181,0.848,0,0.659,0.715,113.984
699,spotify:track:6RRx0mcTHHop6jC8PY6oaB,I Like to Be With Me When I'm With You,7,romantic,0.595,0.384,2,-12.114,1,0.030500000000000003,0.682,2.37E-06,0.0796,0.6910000000000001,90.726
7,spotify:track:5CMw1IWB7JOpUY9nk54n1K,It's Only A Paper Moon,3,upbeat,0.732,0.138,10,-14.28,1,0.0431,0.9580000000000001,0,0.107,0.634,118.44
70,spotify:track:6IpxLzChgCbFSJwso2Q84D,Time Is On My Side,3,upbeat,0.518,0.622,0,-8.805,1,0.0349,0.619,0.00992,0.513,0.601,95.958
700,spotify:track:4m9DSdV4XU49dDJ8yhaMMv,Land of the Living,7,romantic,0.512,0.384,5,-8.799,1,0.033100000000000004,0.512,0.000193,0.128,0.289,121.992
701,spotify:track:3OLgj7bl7pP91kFZDAMWMw,June & Johnny,7,romantic,0.389,0.28,0,-13.69,1,0.032,0.616,0.0004,0.14100000000000001,0.37,99.023
702,spotify:track:3rUw4cRDeYVZhjkUXBnFUQ,She Burns,7,romantic,0.73,0.403,4,-10.146,1,0.0483,0.718,0.0024200000000000003,0.0985,0.502,124.901
703,spotify:track:5Wo64HIwCJEgzbCq2Hwph6,The Way That I Love You - Acoustic,7,romantic,0.5690000000000001,0.111,1,-18.174,1,0.040600000000000004,0.929,0,0.10400000000000001,0.28400000000000003,118.6
704,spotify:track:07SXue1iQcaLpTvFovKjrQ,Swim the River,7,romantic,0.34400000000000003,0.8160000000000001,4,-6.724,1,0.0755,0.0187,0,0.234,0.418,200.166
705,spotify:track:5GhWXAiU0dIROxSgWWTV3H,Evermore,7,romantic,0.40900000000000003,0.482,8,-9.917,1,0.0269,0.592,0.0044800000000000005,0.078,0.335,78.987
706,spotify:track:5szAn4BrPyRmXQfGKbTcUX,Don't Lose Your Love,7,romantic,0.435,0.153,10,-11.536,1,0.0499,0.9530000000000001,0.0015500000000000002,0.11,0.326,182.647
707,spotify:track:5UcW2Su74svT2gYHBv57fO,From This Valley - Acoustic,7,romantic,0.39,0.406,10,-5.784,1,0.0375,0.8260000000000001,0,0.0869,0.405,173.509
708,spotify:track:1uGwCbelG6h8hdcCPFSN1Z,I'm so in Love with You (feat. Seth Avett),7,romantic,0.527,0.15,0,-10.357,1,0.0302,0.876,0,0.125,0.269,93.048
709,spotify:track:3MJov5mT64K42o1Rffhblq,Never in My Wildest Dreams,7,romantic,0.559,0.466,5,-6.769,1,0.0362,0.315,0.0039000000000000003,0.09330000000000001,0.623,117.21
71,spotify:track:5YLnfy7R2kueN0BRPkjiEG,I'll Take You There,3,upbeat,0.846,0.595,0,-8.372,1,0.0439,0.09040000000000001,1.96E-06,0.063,0.78,101.632
710,spotify:track:5WSrFZDktb5vcAaIzA8yTM,My Sweet Refuge,7,romantic,0.447,0.331,0,-12.581,1,0.033,0.272,0.00221,0.272,0.168,127.867
711,spotify:track:3eGvRSX0XawoZCjNtQXbsk,The Light,7,romantic,0.5680000000000001,0.585,3,-10.055,1,0.028200000000000003,0.0921,3.9E-06,0.241,0.562,102.105
712,spotify:track:3tsrOkDmaJg60XJMkEmYpp,Golden (Acoustic),7,romantic,0.359,0.17,4,-10.915,1,0.0308,0.91,0.00023799999999999998,0.11,0.178,137.062
713,spotify:track:44rtc66Yh6F8HxDDyKJoo9,Save This Heart,7,romantic,0.518,0.466,7,-13.394,1,0.0322,0.168,0.0114,0.105,0.423,123.654
714,spotify:track:5qFG8i1wsPsPgGdqwPfQJQ,Please Don't Change Your Mind,7,romantic,0.47300000000000003,0.28700000000000003,9,-10.359,1,0.027200000000000002,0.268,0,0.17,0.353,82.796
715,spotify:track:1dNDxVM1HDpdKgon58QvtU,There's A Place,7,romantic,0.40800000000000003,0.363,2,-13.949,1,0.0284,0.528,0.0538,0.0868,0.212,131.249
716,spotify:track:1YnLthg0HOs8YTzgN5hVh2,God Only Knows,7,romantic,0.658,0.125,8,-15.901,1,0.0323,0.877,0,0.28700000000000003,0.507,106.686
717,spotify:track:6ypzSoz38iTjCDIqyLpEbT,All,7,romantic,0.51,0.303,2,-9.122,1,0.027,0.8290000000000001,6.36E-05,0.115,0.211,137.917
718,spotify:track:25fcj6d2W1l8DQL11Czdzb,Party of One (feat. Sam Smith),7,romantic,0.354,0.20600000000000002,0,-11.799,1,0.036500000000000005,0.779,0.00021,0.0959,0.202,139.056
719,spotify:track:3iTi975Q6qnoRKrBL1FNsl,Gold,7,romantic,0.641,0.41500000000000004,10,-8.212,1,0.029400000000000003,0.6900000000000001,0,0.09770000000000001,0.34,128.091
72,spotify:track:676Rf0qIOh2gKNEl9TnCOx,Get Ready,3,upbeat,0.59,0.737,7,-5.867,1,0.038400000000000004,0.404,0,0.108,0.877,132.966
720,spotify:track:3OCXPJdjn36BPPZ8RPMlnj,Part of Me,7,romantic,0.40700000000000003,0.417,8,-4.9,1,0.028200000000000003,0.8180000000000001,0,0.106,0.335,157.06
721,spotify:track:5E8MFkrcyd9w621kmLhDFO,Hearts,7,romantic,0.352,0.622,0,-11.012,1,0.0378,0.417,0.47700000000000004,0.125,0.299,143.371
722,spotify:track:1xijgB270GQezhBIDmlCz8,When the Sun Comes Up,7,romantic,0.253,0.375,7,-9.15,1,0.029500000000000002,0.8,0.00023,0.11,0.132,174.782
723,spotify:track:2n0UqC7DiRhelPWPkhviUH,Great Divide,7,romantic,0.372,0.444,5,-9.036,1,0.029500000000000002,0.8200000000000001,7.28E-05,0.14100000000000001,0.357,162.3
724,spotify:track:3Ed55g8hCz1GmqRTelIPIW,People Change,7,romantic,0.374,0.276,7,-14.945,1,0.035300000000000005,0.884,0.0123,0.122,0.41200000000000003,80.169
725,spotify:track:4WzQEkUYTBzo0DRnJfYPls,We'll Make It Through,7,romantic,0.502,0.309,5,-12.12,1,0.0308,0.5750000000000001,0.0008939999999999999,0.09530000000000001,0.273,119.236
726,spotify:track:1mBqHMVnmMJQp3XKeUsEPh,She,7,romantic,0.444,0.296,8,-12.873,1,0.0388,0.913,0.0019100000000000002,0.09570000000000001,0.26,138.516
727,spotify:track:2gUSIsapdX6jEJ0DvjqTt2,Naked As We Came,7,romantic,0.367,0.20800000000000002,4,-16.734,1,0.0363,0.629,0.0584,0.106,0.663,172.358
728,spotify:track:4zP4mkNgtK75UsscbVsVyZ,Thirty,7,romantic,0.403,0.553,0,-8.738,1,0.055200000000000006,0.685,3.85E-05,0.228,0.543,162.581
729,spotify:track:7gYiZXvvD8H6f0lEvLUQHD,Sail on the Water,7,romantic,0.602,0.506,2,-9.046,1,0.0273,0.687,0.0263,0.177,0.312,126.962
73,spotify:track:62r1CS9zL1FL5Ilb7hLX7n,Take Me to the River,3,upbeat,0.786,0.418,9,-11.115,1,0.0432,0.218,0.000158,0.134,0.9400000000000001,119.101
730,spotify:track:1vwOeYWmCTeUibbinWC526,Wild Blue Wind,7,romantic,0.626,0.36,1,-9.802,1,0.030100000000000002,0.463,3.4399999999999996e-05,0.09190000000000001,0.23600000000000002,121.114
731,spotify:track:6EIVLz5xM1xE29r0OmIkWt,Falling Slowly,7,romantic,0.34,0.209,0,-11.869,1,0.0279,0.679,0.000443,0.101,0.151,137.042
732,spotify:track:5IkEvTGQloclVmeJ9vLsJ5,Almost Love,7,romantic,0.47700000000000004,0.511,7,-9.878,1,0.030600000000000002,0.048,0.0106,0.0709,0.49,171.018
733,spotify:track:28o9xWhJmUWFO9VVg4bpvE,I Could've Been Your Lover Too,7,romantic,0.784,0.213,11,-10.78,0,0.0422,0.925,3.48E-05,0.393,0.339,135.854
734,spotify:track:7j2HvuXMC7lcU5DpNfDPhG,Don't Get Too Close,7,romantic,0.628,0.497,4,-11.321,1,0.0756,0.753,0.00031499999999999996,0.0965,0.406,155.432
735,spotify:track:5ClDPw47BORurTM0yTwuS7,A closeness,7,romantic,0.526,0.458,5,-9.472,1,0.038400000000000004,0.766,0.000335,0.109,0.501,76.972
736,spotify:track:08t7R5wVPqGfuSYihdHh2E,That's What Makes This House a Home,7,romantic,0.678,0.361,2,-11.507,1,0.0397,0.528,8.389999999999999e-05,0.113,0.661,80.781
